word_one	word_two	surprisal_w_two	entropy_w_one
Kanone	 Auto	9.059252738952637	na
Fagott	 Biber	23.734790802001953	na
Handy	 Haecksler	35.86768341064453	na
Fagott	 Floh	26.512006759643555	na
Triangel	 Höhle	31.256515502929688	na
Säge	 Möwe	26.95231819152832	na
Kontrabaß	 Floh	26.9384708404541	na
Auto	 Propeller	26.409990310668945	na
Triangel	 Trompete	40.62870407104492	na
Mofa	 Rassel	24.92485809326172	na
Bongo	 Kraehe	21.32303237915039	na
Dusche	 Gong	21.02050018310547	na
Mofa	 Raupe	22.78896713256836	na
Dusche	 Kuvert	28.828414916992188	na
Gewehr	 Rassel	33.4213981628418	na
Kontrabass	 Paket	9.795499801635742	na
Posaune	 Haecksler	42.5256462097168	na
Knarre	 Bär	24.066774368286133	na
Klarinette	 Ananas	23.217432022094727	na
Klarinette	 Trompete	46.013816833496094	na
Akkordeon	 Rotkehlchen	58.26511001586914	na
Xylophon	 Geröll	30.512182235717773	na
Geschütz	 Antilope	28.249374389648438	na
Pistole	 Kruecke	27.487239837646484	na
Auto	 Qualle	27.621057510375977	na
Tröte	 Flinte	24.20720863342285	na
Keyboard	 Auster	25.791812896728516	na
Dusche	 Tuba	27.48624610900879	na
Gewehr	 Möwe	26.326597213745117	na
Raßel	 Säge	20.143760681152344	na
Gitarre	 Gorilla	26.028162002563477	na
Klavier	 Henne	12.96746826171875	na
Mixer	 Marder	31.183748245239258	na
Keyboard	 Kontrabass	37.20884704589844	na
Rakete	 Geläut	46.25044631958008	na
Flinte	 Chamaeleon	37.929935455322266	na
Triangel	 Papagei	29.66724395751953	na
Boeller	 Revolver	30.26108169555664	na
Revolver	 Propeller	32.84454345703125	na
Schlagzeug	 Telefon	6.824939727783203	na
Tuba	 Kapuze	24.230121612548828	na
Trommel	 Haecksler	41.267974853515625	na
Rassel	 Kapuze	31.42660903930664	na
Revolver	 Bär	24.427215576171875	na
Schlagzeug	 Lautsprecher	45.130306243896484	na
Cembalo	 Kamm	23.897621154785156	na
Klavier	 Bohrer	33.26140594482422	na
Auto	 Hummel	28.386442184448242	na
Gong	 Häcksler	47.48119354248047	na
Geschütz	 Floete	27.33868408203125	na
Harfe	 Ziege	25.252525329589844	na
Klarinette	 Droßel	43.42387008666992	na
Geige	 Affe	19.461450576782227	na
Auto	 Dolch	27.439552307128906	na
Gitarre	 Salamander	31.993471145629883	na
Trommel	 Fagott	22.50172996520996	na
Kontrabaß	 Kroete	31.112733840942383	na
Mixer	 Dynamit	32.886783599853516	na
Häcksler	 Perücke	29.918977737426758	na
Cello	 Mikroskop	20.47576904296875	na
Foen	 Schnecke	28.96278190612793	na
Fön	 Kraehe	26.737430572509766	na
Schlagzeug	 Krücke	35.04426956176758	na
Keyboard	 Himbeere	22.880922317504883	na
Mofa	 Krücke	29.335712432861328	na
Baby	 Mast	31.48531150817871	na
Saxophon	 Troete	28.731369018554688	na
Mikrofon	 Elefant	23.954256057739258	na
Geschuetz	 Flöte	38.32350540161133	na
Troete	 Karaffe	25.464406967163086	na
Boeller	 Ananas	28.42188262939453	na
Kanone	 Plakette	24.317947387695312	na
Kanone	 Möwe	24.050968170166016	na
Geschuetz	 Möwe	22.452251434326172	na
Gewehr	 Sirene	33.44923782348633	na
Kontrabaß	 Waffel	27.512672424316406	na
Ukulele	 Skorpion	27.158798217773438	na
Baby	 Ananas	26.064590454101562	na
Trommel	 Bongo	4.268341541290283	na
Saege	 Dach	6.2022929191589355	na
Handy	 Seil	30.666278839111328	na
Boeller	 Atlas	9.516875267028809	na
Trompete	 Atlas	11.2039155960083	na
Cembalo	 Kraehe	24.203332901000977	na
Cembalo	 Elch	23.02225685119629	na
Ukulele	 Peitsche	37.369205474853516	na
Klarinette	 Kruecke	27.511415481567383	na
Raßel	 Eule	27.96204948425293	na
Kontrabass	 Brandung	21.44407081604004	na
Geschuetz	 Nelke	25.15868377685547	na
Posaune	 Frisbee	26.152395248413086	na
Pferd	 Zange	28.535341262817383	na
Harfe	 Maske	20.279483795166016	na
Boeller	 Elch	22.766042709350586	na
Akkordeon	 Horniße	49.94573211669922	na
Mixer	 Kroete	29.06623077392578	na
Gong	 Uhu	22.266494750976562	na
Gitarre	 Frisbee	27.421287536621094	na
Boeller	 Ziege	28.1768741607666	na
Baby	 Geschuetz	59.18143081665039	na
Gitarre	 Palme	20.833507537841797	na
Troete	 Piranha	26.507640838623047	na
Bongo	 Tablett	28.809499740600586	na
Säge	 Pfeiler	35.29662322998047	na
Böller	 Rotor	20.706491470336914	na
Saege	 Schaf	14.598952293395996	na
Säugling	 Kuchen	18.4744873046875	na
Tuba	 Mango	8.231607437133789	na
Saege	 Vulkan	29.054594039916992	na
Knarre	 Bach	10.768339157104492	na
Foen	 Kartoffel	26.291099548339844	na
Rassel	 Margerite	39.85670471191406	na
Revolver	 Möwe	25.01771354675293	na
Säugling	 Giraffe	29.654916763305664	na
Saeugling	 Triangel	25.774991989135742	na
Saxophon	 Plakette	26.51852798461914	na
Geschütz	 Revolver	24.657310485839844	na
Xylophon	 Häcksler	38.268043518066406	na
Geige	 Mast	31.416704177856445	na
Mikrofon	 Zigarette	25.795007705688477	na
Raßel	 Satellit	24.512569427490234	na
Keyboard	 Fichte	24.9918212890625	na
Revolver	 Ahorn	19.668840408325195	na
Geschütz	 Kajak	29.15320587158203	na
Kontrabaß	 Elefant	22.873985290527344	na
Raßel	 Sirene	32.8267822265625	na
Mixer	 Bach	8.380219459533691	na
Telefon	 Hornisse	25.768518447875977	na
Keyboard	 Löwe	24.516286849975586	na
Trompete	 Tröte	34.096927642822266	na
Moped	 Gorilla	26.434539794921875	na
Bohrer	 Schnecke	27.345218658447266	na
Xylophon	 Gürtel	24.69499397277832	na
Bohrer	 Gorilla	26.86426544189453	na
Akkordeon	 Pinzette	31.021137237548828	na
Häcksler	 Gelaeut	59.69200134277344	na
Trommel	 Schaf	15.746163368225098	na
Säge	 Plakette	33.193519592285156	na
Mixer	 Spritze	32.9634895324707	na
Pferd	 Hornisse	23.781574249267578	na
Saeugling	 Frosch	21.53059959411621	na
Baby	 Cello	22.3125	na
Rakete	 Troete	28.070295333862305	na
Pistole	 Skorpion	28.794830322265625	na
Baby	 Denkmal	26.813858032226562	na
Saege	 Zwetschge	35.027103424072266	na
Geschuetz	 Logo	6.460503578186035	na
Fön	 Rochen	20.783557891845703	na
Peitsche	 Lawine	21.97391700744629	na
Geschuetz	 Dach	6.671385288238525	na
Boeller	 Gazelle	27.664159774780273	na
Keyboard	 Propeller	32.30092239379883	na
Dusche	 Hummel	33.53682327270508	na
Keyboard	 Dynamit	30.83718490600586	na
Dynamit	 Peitsche	42.10273742675781	na
Bongo	 Pistole	34.8905143737793	na
Mofa	 Pferd	7.728282451629639	na
Fagott	 Ananas	24.774869918823242	na
Cello	 Geroell	24.429309844970703	na
Auto	 Häcksler	33.819007873535156	na
Häcksler	 Lueftung	41.02495193481445	na
Rakete	 Schraube	57.22537612915039	na
Pistole	 Gitarre	23.89346694946289	na
Klavier	 Schlagzeug	21.920839309692383	na
Haecksler	 Droßel	41.24257278442383	na
Tröte	 Cello	22.322660446166992	na
Tuba	 Waffel	27.04979705810547	na
Keyboard	 Tornado	25.932640075683594	na
Gitarre	 Kuchen	16.69671630859375	na
Pistole	 Xylophon	63.74009323120117	na
Gitarre	 Kueken	28.54227066040039	na
Pferd	 Eule	28.927396774291992	na
Troete	 Krücke	30.541303634643555	na
Schlagzeug	 Granate	30.255117416381836	na
Floete	 Floete	32.69225311279297	na
Flöte	 Kaefer	37.573970794677734	na
Trommel	 Rotkehlchen	56.59348678588867	na
Klavier	 Geblaese	50.89262008666992	na
Handy	 Rotor	23.621315002441406	na
Triangel	 Kapuze	34.394718170166016	na
Rassel	 Pavian	27.40772247314453	na
Moped	 Kraehe	26.468021392822266	na
Saege	 Mikrofon	29.45804786682129	na
Klarinette	 Loewe	29.716867446899414	na
Knarre	 Ukulele	13.172337532043457	na
Trommel	 Lautsprecher	42.464195251464844	na
Pferd	 Hummel	26.99664878845215	na
Kontrabaß	 Känguruh	51.59381866455078	na
Akkordeon	 Marder	26.45800018310547	na
Flinte	 Eidechse	37.49733352661133	na
Flinte	 Gürtel	23.627408981323242	na
Kontrabass	 Schraube	49.21501922607422	na
Telefon	 Skulptur	43.94108200073242	na
Geschütz	 Ferkel	27.342662811279297	na
Säugling	 Geblaese	44.527671813964844	na
Troete	 Küken	24.971107482910156	na
Revolver	 Nelke	26.919628143310547	na
Granate	 Buche	24.4864444732666	na
Flinte	 Trompete	40.48497009277344	na
Mofa	 Bohrer	27.05802345275879	na
Geschuetz	 Fundament	8.159334182739258	na
Kontrabass	 Dolch	29.535884857177734	na
Rakete	 Atlas	8.17958927154541	na
Kanone	 Spatz	23.931692123413086	na
Kontrabaß	 Höhle	34.93284606933594	na
Böller	 Geröll	29.838682174682617	na
Saeugling	 Ferkel	23.523900985717773	na
Ukulele	 Alge	20.2110595703125	na
Trommel	 Karaffe	29.0945987701416	na
Tröte	 Peruecke	22.83871078491211	na
Rassel	 Ananas	22.58502960205078	na
Böller	 Kartoffel	25.930776596069336	na
Akkordeon	 Kartoffel	23.778772354125977	na
Handy	 Gecko	30.777048110961914	na
Geige	 Frosch	21.056896209716797	na
Böller	 Karaffe	24.801403045654297	na
Geige	 Peitsche	47.990028381347656	na
Tuba	 Eule	28.073110580444336	na
Dynamit	 Krähe	46.25525665283203	na
Boeller	 Perücke	29.246145248413086	na
Geschütz	 Küken	28.394786834716797	na
Saeugling	 Zwiebel	37.59309387207031	na
Säugling	 Palme	21.28406524658203	na
Mofa	 Schimpanse	34.00092315673828	na
Geige	 Geige	24.2467098236084	na
Dusche	 Skorpion	31.290088653564453	na
Pistole	 Höhle	28.69876480102539	na
Akkordeon	 Plakette	27.371915817260742	na
Gong	 Dynamit	30.40643310546875	na
Pistole	 Mango	8.868677139282227	na
Klarinette	 Saege	25.9493350982666	na
Geschütz	 Plakette	25.77446937561035	na
Kanone	 Brandung	21.3408203125	na
Akkordeon	 Zange	31.06597137451172	na
Trompete	 Geläut	48.281646728515625	na
Revolver	 Säule	30.6346492767334	na
Bohrer	 Propeller	28.936555862426758	na
Mixer	 Peruecke	24.826946258544922	na
Telefon	 Mikrofon	29.13738441467285	na
Gewehr	 Trommel	33.417236328125	na
Akkordeon	 Auspuff	45.87370681762695	na
Mofa	 Frisbee	25.244922637939453	na
Häcksler	 Cello	21.42803955078125	na
Säugling	 Pfosten	31.251298904418945	na
Bongo	 Ukulele	21.605695724487305	na
Tuba	 Lautsprecher	39.28910446166992	na
Haecksler	 Auto	9.634885787963867	na
Handy	 Bumerang	47.813629150390625	na
Flinte	 Dusche	20.615795135498047	na
Troete	 Geschuetz	53.223323822021484	na
Saeugling	 Droßel	41.8305778503418	na
Bohrer	 Gelaeut	64.78638458251953	na
Fön	 Bumerang	51.07148361206055	na
Fön	 Vulkan	25.514684677124023	na
Rakete	 Mixer	26.265827178955078	na
Kontrabass	 Ahorn	18.678512573242188	na
Tröte	 Xylophon	58.98069381713867	na
Tröte	 Pille	22.6719913482666	na
Keyboard	 Frosch	22.78286361694336	na
Baby	 Skorpion	30.85757827758789	na
Saxophon	 Auster	25.808223724365234	na
Haecksler	 Mango	8.01703929901123	na
Granate	 Alge	19.95591163635254	na
Knarre	 Kartoffel	25.779706954956055	na
Xylophon	 Handy	8.207776069641113	na
Troete	 Fagott	23.836624145507812	na
Trompete	 Käfer	29.729482650756836	na
Kontrabaß	 Saeugling	49.665714263916016	na
Mikrofon	 Krücke	31.93765640258789	na
Handy	 Pullover	23.880144119262695	na
Moped	 Marder	25.82350730895996	na
Klavier	 Efeu	29.482213973999023	na
Häcksler	 Pille	24.032407760620117	na
Geschütz	 Skorpion	32.26810836791992	na
Fagott	 Geschuetz	49.3234748840332	na
Cembalo	 Drossel	30.386587142944336	na
Foen	 Himbeere	21.128713607788086	na
Granate	 Antilope	29.83631134033203	na
Flöte	 Kraehe	25.70450210571289	na
Saege	 Schal	11.331035614013672	na
Kontrabass	 Rochen	20.262414932250977	na
Harfe	 Bumerang	39.395809173583984	na
Knarre	 Schabe	25.52463150024414	na
Pistole	 Kuckuck	25.770000457763672	na
Gong	 Geschütz	24.048133850097656	na
Dusche	 Eule	27.91200065612793	na
Bongo	 Hornisse	30.217477798461914	na
Mofa	 Kontrabass	30.915430068969727	na
Tuba	 Qualle	22.441186904907227	na
Bohrer	 Angel	8.235345840454102	na
Säge	 Triebwerk	37.959468841552734	na
Trompete	 Wasserfall	23.539020538330078	na
Xylophon	 Gitarre	23.226566314697266	na
Geschütz	 Tuba	25.413665771484375	na
Mofa	 Qualle	21.080646514892578	na
Geschütz	 Dach	6.874467372894287	na
Kanone	 Pinzette	30.091209411621094	na
Pferd	 Kueken	28.32314109802246	na
Harfe	 Brandung	24.637603759765625	na
Böller	 Tornado	25.251232147216797	na
Saeugling	 Scheck	20.705020904541016	na
Geschütz	 Mikroskop	21.750247955322266	na
Mofa	 Handy	8.542745590209961	na
Saeugling	 Posaune	27.756824493408203	na
Klarinette	 Denkmal	20.620622634887695	na
Fön	 Kueken	28.524169921875	na
Raßel	 Dynamit	30.915843963623047	na
Cello	 Banane	25.32647705078125	na
Böller	 Marionette	26.568918228149414	na
Klavier	 Turbine	29.29331398010254	na
Xylophon	 Horniße	50.528961181640625	na
Häcksler	 Margerite	41.3355712890625	na
Pistole	 Nelke	24.18332862854004	na
Schlagzeug	 Maske	27.75665855407715	na
Saxophon	 Haecksler	41.181373596191406	na
Mofa	 Palme	23.322511672973633	na
Tuba	 Specht	31.028167724609375	na
Bongo	 Margerite	40.2021484375	na
Trommel	 Schlagzeug	16.82512092590332	na
Mofa	 Piranha	27.624601364135742	na
Saeugling	 Paket	11.142431259155273	na
Cello	 Pferd	9.409561157226562	na
Gong	 Angel	11.727665901184082	na
Peitsche	 Schraube	51.89569091796875	na
Geige	 Foen	21.12442398071289	na
Kanone	 Geschütz	24.066598892211914	na
Saege	 Paket	10.208884239196777	na
Bongo	 Häcksler	41.237640380859375	na
Handy	 Spatz	26.430879592895508	na
Granate	 Xylophon	64.6055679321289	na
Saege	 Fichte	26.019495010375977	na
Säugling	 Fön	28.759458541870117	na
Ukulele	 Termite	31.379674911499023	na
Saxophon	 Pfeiler	35.88518524169922	na
Foen	 Drossel	32.99227523803711	na
Harfe	 Gazelle	22.559444427490234	na
Telefon	 Margerite	38.56214141845703	na
Gewehr	 Flyer	24.160560607910156	na
Baby	 Moewe	26.29095458984375	na
Saxophon	 Säule	32.314212799072266	na
Dynamit	 Dusche	22.446908950805664	na
Cembalo	 Skulptur	40.892940521240234	na
Schlagzeug	 Loewe	33.24079513549805	na
Revolver	 Balken	22.774070739746094	na
Raßel	 Kroete	33.533355712890625	na
Fagott	 Boeller	32.07621383666992	na
Klavier	 Gürtel	28.86993408203125	na
Saeugling	 Saxophon	39.815853118896484	na
Triangel	 Dach	7.575672149658203	na
Raßel	 Kamm	24.315475463867188	na
Saeugling	 Fluss	21.281360626220703	na
Klavier	 Skulptur	45.163116455078125	na
Harfe	 Pavian	24.290132522583008	na
Boeller	 Kruecke	32.0150032043457	na
Akkordeon	 Mast	29.98388671875	na
Telefon	 Giraffe	26.025352478027344	na
Pferd	 Dynamit	28.43117332458496	na
Geschütz	 Balken	27.201889038085938	na
Triangel	 Fluß	29.365272521972656	na
Klavier	 Löffel	26.713626861572266	na
Kanone	 Zwetschge	31.42506217956543	na
Bohrer	 Sirene	29.905092239379883	na
Dusche	 Loeffel	34.31391143798828	na
Keyboard	 Spatz	23.703338623046875	na
Peitsche	 Portrait	7.078770160675049	na
Saxophon	 Tandem	27.16973304748535	na
Gong	 Gecko	36.40644836425781	na
Geschuetz	 Schabe	24.323266983032227	na
Tröte	 Kraehe	27.72428321838379	na
Gitarre	 Troete	31.396352767944336	na
Boeller	 Harfe	26.477066040039062	na
Fön	 Lawine	27.745817184448242	na
Peitsche	 Marionette	26.100805282592773	na
Foen	 Geroell	25.27012825012207	na
Kanone	 Waffel	27.03116226196289	na
Gitarre	 Paket	11.338555335998535	na
Cembalo	 Mikrofon	31.164230346679688	na
Moped	 Drossel	29.410667419433594	na
Foen	 Lüftung	46.22132110595703	na
Troete	 Krawatte	38.90824890136719	na
Troete	 Amsel	24.094383239746094	na
Kontrabaß	 Nelke	28.086990356445312	na
Auto	 Ente	25.137670516967773	na
Dusche	 Posaune	33.98688888549805	na
Flinte	 Geschuetz	52.95744705200195	na
Pistole	 Angel	8.408042907714844	na
