word_one	word_two	surprisal_w_two	entropy_w_one
Torte	 Keks	13.088663101196289	na
Zwiebel	 Bohne	35.2419548034668	na
Weide	 Fichte	36.66808319091797	na
Dusche	 Waschbecken	12.497403144836426	na
Huhn	 Küken	33.14891052246094	na
Loewe	 Hyäne	41.6072998046875	na
Kiwi	 Zitrone	8.481894493103027	na
Taube	 Adler	13.696625709533691	na
Kaese	 Milch	10.939587593078613	na
Strasse	 Bordstein	28.786968231201172	na
Bohrer	 Säge	12.056939125061035	na
Nebel	 Sonne	11.207731246948242	na
Palast	 Burg	14.104735374450684	na
Guertel	 Schnalle	41.62761688232422	na
Mund	 Augen	12.525593757629395	na
Schrank	 Nachttisch	26.191123962402344	na
Tuba	 Flöte	9.277559280395508	na
Strasse	 Fußgängerweg	22.231287002563477	na
Stuhl	 Hocker	7.284224987030029	na
Jacke	 Kleidung	11.827502250671387	na
Knie	 Körperteil	41.29399871826172	na
Planet	 Stern	10.73599910736084	na
Treppe	 Fahrstuhl	12.18844985961914	na
Weltall	 Planeten	8.82158088684082	na
Palast	 Kirche	13.194697380065918	na
Pfirsich	 Orange	11.660605430603027	na
Weide	 Wiese	12.044610977172852	na
Mango	 Banane	12.769855499267578	na
Bier	 Wein	11.25196647644043	na
Besteck	 Teller	12.38306713104248	na
Laken	 Kißenbezug	38.80631637573242	na
Paket	 Box	9.086567878723145	na
Mango	 Zitrone	8.601166725158691	na
Sofa	 Sessel	11.894712448120117	na
Daumen	 Ringfinger	21.2484130859375	na
Kraehe	 Sperling	39.214786529541016	na
Karton	 Papier	8.612663269042969	na
Apfel	 Banane	11.731331825256348	na
Nonne	 Moench	43.4211311340332	na
Orgel	 Instrument	11.590385437011719	na
Schrank	 Kommode	35.5062141418457	na
Heft	 Stift	14.617575645446777	na
Kürbis	 Gurke	34.434814453125	na
Messer	 Gabel	4.37128210067749	na
Zange	 Feile	34.8248405456543	na
Mango	 Papaya	40.77116012573242	na
Mango	 Apfel	12.364806175231934	na
Treppe	 Gelaender	45.26334762573242	na
Esche	 Birke	30.122098922729492	na
Bohne	 Moehre	36.34828567504883	na
Treppe	 Aufzug	9.036426544189453	na
Bohne	 Erbse	36.50071716308594	na
Ader	 Arterie	30.83603286743164	na
Tuba	 Klavier	9.120777130126953	na
Apfel	 Kirsche	36.16245651245117	na
Nebel	 Rauch	10.076485633850098	na
Kosmos	 All	14.487125396728516	na
Hahn	 Gefluegel	72.4890365600586	na
Auge	 Hand	14.951811790466309	na
Burg	 Schloß	13.752957344055176	na
Faust	 Fuss	13.791769027709961	na
Wade	 Knie	13.191083908081055	na
Käse	 Salami	6.099210262298584	na
Nebel	 Sturm	12.167155265808105	na
Magen	 Darm	7.947288513183594	na
Jeans	 Hosen	12.525575637817383	na
Straße	 Buergersteig	57.69830322265625	na
Felsen	 Geröll	33.4163932800293	na
Hemd	 Unterhose	21.72789192199707	na
Moench	 Priester	13.89124870300293	na
Pfirsich	 Pflaume	41.74493408203125	na
Huhn	 Hahn	6.003920078277588	na
Schrank	 Kleiderschrank	8.92235279083252	na
Spinat	 Mangold	41.48495101928711	na
Eiche	 Tanne	32.79365921020508	na
Schäfer	 Tischler	14.98207950592041	na
Feile	 Schraubenzieher	26.14650535583496	na
Mönch	 Priester	12.954338073730469	na
Kissen	 Bettzeug	24.228317260742188	na
Zimt	 Gewürz	7.7178778648376465	na
Mango	 Avocado	36.4883918762207	na
Orgel	 Klavier	8.435503005981445	na
Weide	 Steppe	44.90232849121094	na
Zimt	 Zucker	10.080767631530762	na
Stift	 Schere	13.506070137023926	na
Auge	 Nase	9.248540878295898	na
Klavier	 Baß	29.3470401763916	na
Hahn	 Huhn	8.693326950073242	na
Donner	 Blitz	10.622440338134766	na
Vene	 Aorta	53.602962493896484	na
Möhre	 Kartoffel	12.433640480041504	na
Urwald	 Wueste	48.10750961303711	na
Pfeffer	 Salz	8.784309387207031	na
Moehre	 Kohlrabi	52.012290954589844	na
Wiese	 Wald	12.807756423950195	na
Jeans	 Hose	12.550971031188965	na
Knie	 Koerperteil	65.16477966308594	na
Guertel	 Gürtelschnalle	52.06061935424805	na
Schaedel	 Knochen	11.211151123046875	na
Mund	 Kinn	13.587319374084473	na
Keks	 Gummibaerchen	64.37225341796875	na
Gurke	 Zucchini	9.200628280639648	na
Hocker	 Sessel	10.729052543640137	na
Nonne	 Priester	13.89596176147461	na
Gerste	 Getreide	11.746476173400879	na
Nebel	 Wolken	9.678606033325195	na
Schaedel	 Kopf	11.688403129577637	na
Wade	 Bein	15.568285942077637	na
Birke	 Erle	34.71438980102539	na
Käse	 Milch	7.816555976867676	na
Schraube	 Hammer	10.639056205749512	na
Auge	 Augenbraue	42.64762878417969	na
Tuba	 Horn	13.571945190429688	na
Mond	 Sterne	10.189766883850098	na
Schäfer	 Jaeger	32.69587707519531	na
Kirsche	 Traube	33.14157485961914	na
Kuerbis	 Gurke	35.89162063598633	na
Schaf	 Kuh	16.49165916442871	na
Brot	 Brötchen	12.748397827148438	na
Schraube	 Mutter	11.668413162231445	na
Meissel	 Schraubendreher	60.7559928894043	na
Spinat	 Erbsen	8.464909553527832	na
Teich	 Meer	12.079708099365234	na
Säge	 Bohrer	33.29983901977539	na
Fuß	 Zeh	12.292287826538086	na
Löffel	 Tasse	5.4631147384643555	na
Heft	 Hefter	39.91193389892578	na
Teich	 Fluss	12.127107620239258	na
Armband	 Halsband	35.34409713745117	na
Kirsche	 Apfel	11.608823776245117	na
Weide	 Linde	12.411362648010254	na
Meissel	 Säge	10.797986030578613	na
Paket	 Verpackung	10.243189811706543	na
Hahn	 Geflügel	11.668737411499023	na
Salz	 Pfeffer	10.41077709197998	na
See	 Meer	10.061293601989746	na
Hafer	 Hirse	45.40266036987305	na
Blei	 Arsen	7.183209419250488	na
Tante	 Onkel	12.770963668823242	na
Treppe	 Stufen	12.254916191101074	na
Schaedel	 Becken	17.65142250061035	na
Taube	 Moewe	34.416778564453125	na
Klavier	 Cello	32.46253204345703	na
Mantel	 Mütze	8.684906005859375	na
Zange	 Hammer	10.46054744720459	na
Laken	 Kissenbezug	20.5966854095459	na
Mond	 Himmelskoerper	72.60147094726562	na
Schaf	 Tier	17.858186721801758	na
Gurke	 Kürbis	8.65877914428711	na
Leber	 Magen	10.956856727600098	na
Gabel	 Meßer	36.13056564331055	na
Knie	 Fuss	14.660303115844727	na
Ohr	 Nase	11.35395622253418	na
Möhre	 Zucchini	10.029821395874023	na
Treppe	 Leiter	11.061630249023438	na
Ruecken	 Nacken	9.335935592651367	na
Umschlag	 Kuvert	33.55710983276367	na
Blei	 Eisen	9.344001770019531	na
Ader	 Gefaess	40.04059600830078	na
Meissel	 Moerser	49.10497283935547	na
Spinat	 Gemüse	9.705010414123535	na
Vene	 Blutgefaeß	72.4310302734375	na
Magen	 Leber	7.148899078369141	na
Schaedel	 Fuss	13.59691047668457	na
Kirsche	 Birne	36.8181266784668	na
Meissel	 Bohrer	28.282663345336914	na
Löwe	 Gazelle	29.75412368774414	na
Kaffee	 Tee	8.588623046875	na
Karton	 Päckchen	12.613479614257812	na
Adler	 Moewe	39.9118766784668	na
Mund	 Gesicht	13.930868148803711	na
Wade	 Hüfte	13.847790718078613	na
Pappe	 Pappmaschee	85.90438079833984	na
Loewe	 Gepard	49.413814544677734	na
Schaedel	 Wirbelsäule	11.16442584991455	na
Torte	 Kuchen	10.527729988098145	na
Saft	 Limonade	58.894264221191406	na
Laken	 Kißen	28.062528610229492	na
Nichte	 Verwandtschaft	12.688766479492188	na
Kanal	 Meer	10.663013458251953	na
Mango	 Erdbeere	37.801334381103516	na
Delfin	 Wal	16.0505428314209	na
Meise	 Fink	30.479328155517578	na
Stadt	 Oertchen	50.42312240600586	na
Maus	 Hund	8.894261360168457	na
Brief	 Postkarte	6.5201416015625	na
Ohr	 Organ	11.701441764831543	na
Saege	 Werkzeug	12.91196060180664	na
Kraehe	 Rabe	31.541555404663086	na
Eiche	 Erle	33.56441879272461	na
Couch	 Seßel	42.428524017333984	na
Gürtel	 Gürtelschnalle	51.09239196777344	na
Stuhl	 Tisch	8.354207038879395	na
Hafer	 Getreide	10.737496376037598	na
Palast	 Tempel	7.853286266326904	na
Bohrer	 Schraube	13.500288963317871	na
Kanal	 Strömung	14.96070384979248	na
Keks	 Schokolade	11.12082290649414	na
Kueche	 Wohnzimmer	6.821003437042236	na
Schaedel	 Elle	23.58064079284668	na
Ferkel	 Fohlen	32.83549499511719	na
Weide	 Pappel	32.646785736083984	na
Kißen	 Matratze	11.89346694946289	na
Kürbis	 Gemüse	10.188691139221191	na
Weltall	 Planet	11.742643356323242	na
Fuss	 Hand	13.406922340393066	na
Bier	 Getränk	14.228397369384766	na
Wolke	 Nebel	12.455430030822754	na
Hahn	 Kueken	44.9187126159668	na
Weltall	 Erde	8.5974760055542	na
Straße	 Bürgersteig	26.980104446411133	na
Brief	 Telegramm	37.435760498046875	na
Hahn	 Henne	16.315126419067383	na
Doktor	 Schwester	9.555628776550293	na
Kaffee	 Orangensaft	28.020084381103516	na
Mann	 Frau	7.133955955505371	na
See	 Tuempel	32.799781799316406	na
Kuerbis	 Mais	11.506080627441406	na
Birke	 Buche	15.41984748840332	na
Straße	 Fußgängerweg	22.945322036743164	na
Kaiser	 Königin	10.266119003295898	na
Sofa	 Seßel	46.2617073059082	na
Moehre	 Paprika	10.279943466186523	na
Käse	 Schinken	7.56075382232666	na
Lift	 Rolltreppe	57.39601135253906	na
Tante	 Cousine	15.848664283752441	na
Kiwi	 Ananas	8.33884334564209	na
Schädel	 Ohr	9.861449241638184	na
Klavier	 Querflöte	23.7874698638916	na
Pappe	 Karton	11.2026948928833	na
Taube	 Specht	45.69560241699219	na
Pappe	 Papier	10.450187683105469	na
Paket	 Paeckchen	38.209415435791016	na
Mund	 Nase	8.477481842041016	na
Ohr	 Finger	13.344965934753418	na
Doktor	 Arzt	12.16089153289795	na
Eisen	 Gold	10.806142807006836	na
Eisen	 Metall	10.0457763671875	na
Besteck	 Geschirr	10.161394119262695	na
Aufzug	 Hebebuehne	73.75833129882812	na
Kueken	 Kälbchen	42.61342239379883	na
Orgel	 Harfe	40.07401657104492	na
Kirsche	 Pflaume	43.795955657958984	na
Meßer	 Löffel	13.082501411437988	na
Säge	 Schraubenzieher	25.92570686340332	na
Weide	 Feld	12.409214973449707	na
Knie	 Schienbein	32.96859359741211	na
Brot	 Butter	14.012252807617188	na
Weide	 Gras	12.027874946594238	na
Tuba	 Trompete	48.636878967285156	na
Gürtel	 Hosenträger	39.00798416137695	na
Sofa	 Kanapee	41.909297943115234	na
Burg	 Haus	14.619795799255371	na
Teich	 Fluß	14.386510848999023	na
Keks	 Gebäck	14.40170669555664	na
Straße	 Gehweg	13.811901092529297	na
Gurke	 Karotte	39.39692306518555	na
Sofa	 Tisch	10.277746200561523	na
Gold	 Metall	10.14399242401123	na
Schiff	 Boot	11.887415885925293	na
Tante	 Neffe	36.5883903503418	na
Schaefer	 Bauer	14.819901466369629	na
Feile	 Reibe	31.32098960876465	na
Schäfer	 Baür	35.94038391113281	na
Daumen	 Zeigefinger	9.126526832580566	na
Hafer	 Hopfen	10.492045402526855	na
Jeans	 Latzhose	45.43742752075195	na
See	 Teich	14.459396362304688	na
Auge	 Finger	12.965582847595215	na
Fuss	 Bein	10.530518531799316	na
Dusche	 Toilette	11.167194366455078	na
Axt	 Saege	29.91919708251953	na
Jeans	 Stoffhose	25.44588279724121	na
Jeans	 Tshirt	30.660385131835938	na
Erbse	 Bohne	34.75910949707031	na
Hahn	 Küken	36.35496139526367	na
Klavier	 Geige	9.904823303222656	na
Gabel	 Messer	14.154168128967285	na
Kraehe	 Fink	30.70905876159668	na
Axt	 Saebel	29.175661087036133	na
Lunge	 Lungenfluegel	63.81234359741211	na
Wolke	 Wetter	14.019744873046875	na
Neffe	 Nichte	11.712559700012207	na
Weide	 Eiche	8.250288963317871	na
Gerste	 Weizen	10.294434547424316	na
Schwester	 Vater	12.409607887268066	na
Strasse	 Fußgaengerweg	97.43494415283203	na
Wade	 Elle	23.310382843017578	na
Kürbis	 Zucchini	9.26950454711914	na
Pflaume	 Dattel	38.241783142089844	na
Kette	 Armband	9.387575149536133	na
Heft	 Schreibwaren	24.351469039916992	na
Kleid	 Jacke	6.511318206787109	na
Mantel	 Muetze	29.06913948059082	na
Kellner	 Bedienung	10.048977851867676	na
Laken	 Bezug	14.968984603881836	na
Planet	 Universum	14.57021427154541	na
Spinat	 Ackersalat	48.28156661987305	na
Kueken	 Kaelbchen	44.634620666503906	na
Schaedel	 Brustkorb	22.73274803161621	na
Zimt	 Pfeffer	8.831286430358887	na
Niere	 Lunge	9.850887298583984	na
Birke	 Ahorn	26.219226837158203	na
Krähe	 Fink	28.94487953186035	na
Schaedel	 Wirbelsaeule	71.360107421875	na
Brief	 Karte	9.38650894165039	na
Kalb	 Lamm	9.089345932006836	na
Käse	 Brot	8.82458209991455	na
Planet	 Asteroid	32.3725700378418	na
Küken	 Kaelbchen	42.72102355957031	na
Nadel	 Oehr	30.028757095336914	na
Kissen	 Decke	11.398621559143066	na
Meissel	 Hammer	12.293452262878418	na
Geige	 Klavier	10.18634033203125	na
Kaiser	 Koenig	35.43183135986328	na
Bohne	 Gemüse	12.637371063232422	na
Saft	 Sirup	42.467010498046875	na
Meer	 Fluss	10.213135719299316	na
Gold	 Silber	8.816332817077637	na
Brot	 Käse	10.772318840026855	na
Pfirsich	 Nektarine	68.70028686523438	na
Sofa	 Bett	12.197251319885254	na
Straße	 Verkehrsweg	29.894184112548828	na
Adler	 Falke	34.41319274902344	na
Löffel	 Meßer	35.713260650634766	na
Kalb	 Rind	10.525548934936523	na
Knie	 Fuß	14.665870666503906	na
Vene	 Sehne	37.2336540222168	na
Brot	 Kaese	26.82615089416504	na
Gürtel	 Kleidung	11.519376754760742	na
Torte	 Muffin	32.632381439208984	na
Zeh	 Ferse	40.314029693603516	na
Mango	 Orange	11.636393547058105	na
Arzt	 Sanitäter	33.71318817138672	na
Meßer	 Besteck	17.06014060974121	na
Stift	 Kugelschreiber	24.372058868408203	na
Treppe	 Stufe	13.095601081848145	na
Weltall	 Sterne	11.43558406829834	na
Hemd	 Guertel	34.99445724487305	na
Leber	 Herz	12.650806427001953	na
Besteck	 Löffel	12.590119361877441	na
Mango	 Gurke	31.68947982788086	na
Daumen	 Mittelfinger	24.984437942504883	na
Mond	 Sonne	9.038548469543457	na
Blei	 Zink	11.184202194213867	na
Pfirsich	 Aprikose	71.75282287597656	na
Knie	 Elle	24.19715690612793	na
Heft	 Block	12.086642265319824	na
Kaiser	 König	10.834793090820312	na
Kaffee	 Getränk	14.130642890930176	na
Straße	 Weg	13.099552154541016	na
Orgel	 Trompete	52.109920501708984	na
Nebel	 Sonnenschein	12.200258255004883	na
Arzt	 Professor	8.835415840148926	na
Meissel	 Saege	31.580196380615234	na
Schinken	 Kaese	27.161529541015625	na
Eisen	 Nickel	10.09516429901123	na
Hafer	 Roggen	37.10962677001953	na
Kette	 Anhänger	9.058989524841309	na
Huhn	 Schwein	9.55601692199707	na
Axt	 Beil	16.940839767456055	na
Ader	 Gefäss	51.072139739990234	na
Säge	 Werkzeug	13.38684368133545	na
Brief	 Papier	7.9605183601379395	na
Lift	 Treppe	11.711100578308105	na
Axt	 Säbel	35.094093322753906	na
Löwe	 Tier	12.416014671325684	na
Hemd	 Bluse	7.675658702850342	na
Saege	 Beil	16.70703887939453	na
Stuhl	 Sessel	9.881089210510254	na
Orgel	 Saxofon	47.96650695800781	na
Delfin	 Hai	11.616483688354492	na
Löffel	 Taße	31.953327178955078	na
Mantel	 Kleid	6.8518595695495605	na
Bohne	 Möhre	42.291664123535156	na
Frau	 Geschlecht	10.521462440490723	na
Schaf	 Ziege	34.93976593017578	na
Saft	 Nektar	51.82206344604492	na
Traube	 Orange	11.710210800170898	na
Doktor	 Professor	9.1182222366333	na
Saft	 Most	9.206286430358887	na
Heft	 Heftklammer	54.997867584228516	na
Adler	 Bussard	34.77714538574219	na
Weide	 Baum	14.225059509277344	na
Burg	 Zinne	46.523284912109375	na
Ader	 Muskel	12.988306045532227	na
Urwald	 Wüste	10.6692476272583	na
Finger	 Faust	8.46689510345459	na
Zwiebel	 Paprika	8.289932250976562	na
Eisen	 Stahl	11.019371032714844	na
Brot	 Toastbrot	19.659130096435547	na
Planet	 Mars	9.007501602172852	na
Blei	 Stahl	11.725977897644043	na
Möhre	 Tomate	27.186546325683594	na
Schaf	 Rind	12.52501392364502	na
Laken	 Kissen	10.138442039489746	na
Nebel	 Tau	13.857946395874023	na
Maus	 Maulwurf	32.58868408203125	na
Torte	 Backwerk	31.17348289489746	na
Arzt	 Apotheker	9.812949180603027	na
Löffel	 Messer	11.374957084655762	na
Arzt	 Krankenschwester	9.074448585510254	na
Zange	 Bohrer	29.773983001708984	na
Schädel	 Brustkorb	23.042951583862305	na
Gurke	 Möhre	41.28987121582031	na
Moehre	 Gurke	32.626930236816406	na
Sofa	 Couch	11.488619804382324	na
Treppe	 Lift	8.155915260314941	na
Mango	 Pfirsich	63.314361572265625	na
Teich	 Tümpel	50.33272933959961	na
Klavier	 Kontrabass	61.11613845825195	na
Mantel	 Hose	10.978464126586914	na
Schrank	 Stuhl	9.997118949890137	na
Kiwi	 Mango	36.9688835144043	na
Ader	 Körper	14.18338680267334	na
Schrank	 Tisch	10.629598617553711	na
Fuss	 Zeh	14.876816749572754	na
Guertel	 Hose	11.565170288085938	na
