word_one	word_two	surprisal_w_two	entropy_w_one
Schraube	 Bluse	6.991511821746826	na
Schaf	 Kaninchen	10.31254768371582	na
Auto	 Fahrrad	9.197643280029297	na
Kirsche	 Traube	33.14157485961914	na
Pullover	 Schuh	12.320600509643555	na
Flöte	 Harfe	39.08829116821289	na
Roller	 Fernseher	11.057035446166992	na
Delphin	 Wolf	14.917529106140137	na
Schläger	 Schlaeger	45.07525634765625	na
Messer	 Schuessel	38.861846923828125	na
Locher	 Trampolin	8.299129486083984	na
Fuß	 Fuss	13.11243724822998	na
Tasse	 Pullover	10.54586124420166	na
Wolf	 Schaf	19.003173828125	na
Schüssel	 Pfanne	9.301301002502441	na
Bein	 Pfanne	12.685853958129883	na
Tasse	 Loeffel	51.6378288269043	na
Klarinette	 Gitarre	10.530837059020996	na
Schüssel	 Schuessel	34.031036376953125	na
Messer	 Schueßel	70.02925109863281	na
Gurke	 Erbse	35.932395935058594	na
Ball	 Hantel	35.541358947753906	na
Schule	 Teller	16.608421325683594	na
Hütte	 Schrank	11.312609672546387	na
Computer	 Handy	9.596705436706543	na
Schüßel	 Schueßel	67.55856323242188	na
Seil	 Kegel	14.235335350036621	na
Radio	 Computer	14.78974437713623	na
Kartoffel	 Schlaeger	47.68769454956055	na
Banane	 Auto	10.103378295898438	na
Orgel	 Pilz	12.192259788513184	na
Schraube	 Bohrer	33.19419860839844	na
Fuss	 Auge	10.650984764099121	na
Gitarre	 Fuß	12.635007858276367	na
Sieb	 Finger	12.739531517028809	na
Computer	 Hütte	14.716087341308594	na
Heft	 Zange	31.16591453552246	na
Nase	 Gabel	13.524608612060547	na
Loeffel	 Handy	10.496461868286133	na
Schule	 Burg	15.661255836486816	na
Ameise	 Sofa	10.838199615478516	na
Fuss	 Fuß	12.141849517822266	na
Fahrrad	 Roller	9.67838191986084	na
Stift	 Paprika	9.376411437988281	na
Meßer	 Schuessel	35.185726165771484	na
Zitrone	 Radio	9.313878059387207	na
Fuss	 Zitrone	9.091490745544434	na
Mund	 Nase	8.477481842041016	na
Teller	 Glas	10.890181541442871	na
Kirche	 Sessel	11.665855407714844	na
Traube	 Säge	11.508450508117676	na
Kaninchen	 Topf	11.030160903930664	na
Meßer	 Schueßel	59.84615707397461	na
Katze	 Ziege	41.00814437866211	na
Klavier	 Ball	17.475502014160156	na
Klavier	 Trommel	9.33104419708252	na
Seßel	 Kommode	32.43543243408203	na
Huette	 Schrank	15.88955020904541	na
Seil	 Zwiebel	12.169403076171875	na
Harfe	 Spitzer	44.564231872558594	na
Sofa	 Lampe	8.685863494873047	na
Tuba	 Kirsche	32.66618728637695	na
Paprika	 Regal	11.151248931884766	na
Zwiebel	 Pilz	11.468179702758789	na
Wolf	 Kirche	13.424838066101074	na
Knie	 Bauch	13.10056209564209	na
Radierer	 Loeffel	48.72755432128906	na
Schüßel	 Schüssel	14.048165321350098	na
Heft	 Lineal	26.22783851623535	na
Sessel	 Hirsch	14.047341346740723	na
Geige	 Bauch	13.725768089294434	na
Ohr	 Kommode	35.55571365356445	na
Spitzer	 Heft	10.568830490112305	na
Laster	 Taße	31.49540901184082	na
Tomate	 Zug	12.66022777557373	na
Triangel	 Ameise	36.03224182128906	na
Schrank	 Bagger	10.67383861541748	na
Ananas	 Heft	14.680686950683594	na
Topf	 Messer	10.442242622375488	na
Hose	 Bohrer	28.745866775512695	na
Ziege	 Robbe	31.009891510009766	na
Schlaeger	 Ball	14.306836128234863	na
Erdbeere	 Kirsche	38.241329193115234	na
Muehle	 Mühle	10.890124320983887	na
Kirche	 Mühle	11.052846908569336	na
Hut	 Pullover	9.238005638122559	na
Laster	 Flieger	15.64822769165039	na
Hantel	 Schaf	13.504131317138672	na
Bohne	 Radierer	32.9721565246582	na
Gurke	 Floete	32.927406311035156	na
Huette	 Schule	12.724310874938965	na
Schlaeger	 Wolf	12.5755615234375	na
Stuhl	 Bus	13.617635726928711	na
Kirsche	 Boot	13.515878677368164	na
Finger	 Knie	10.441990852355957	na
Triangel	 Orgel	11.137561798095703	na
Tisch	 Bett	10.77816390991211	na
Bohrer	 Zange	31.992372512817383	na
Hocker	 Sofa	10.040506362915039	na
Handy	 Laster	30.991973876953125	na
Kiwi	 Tisch	11.020425796508789	na
Katze	 Lampe	8.545222282409668	na
Hocker	 Geige	12.067771911621094	na
Trompete	 Klavier	8.474220275878906	na
Bus	 Trompete	48.84284973144531	na
Geige	 Triangel	34.78299331665039	na
Kirche	 Muehle	30.291667938232422	na
Bauch	 Fuss	11.64531135559082	na
Lampe	 Hocker	7.928765773773193	na
Tasse	 Taße	29.485702514648438	na
Regal	 Schwein	13.267278671264648	na
Robbe	 Schule	11.56692123413086	na
Bauch	 Locher	22.60678482055664	na
Orange	 Zitrone	8.590599060058594	na
Kommode	 Bein	12.625336647033691	na
Mühle	 Fabrik	11.714068412780762	na
Schüßel	 Pfanne	11.290603637695312	na
Bus	 Zug	10.516090393066406	na
Schueßel	 Schüßel	56.28034973144531	na
Regal	 Schrank	10.516766548156738	na
Hammer	 Säge	11.318866729736328	na
Knie	 Robbe	30.87187385559082	na
Zange	 Schraube	10.267430305480957	na
Saege	 Säge	10.919042587280273	na
Auge	 Nagel	14.00996208190918	na
Telefon	 Fernseher	10.896405220031738	na
Tisch	 Kleid	7.980654239654541	na
Trommel	 Drucker	13.270621299743652	na
Kegel	 Hocker	9.59349536895752	na
Glas	 Orgel	10.469189643859863	na
Radierer	 Locher	22.65898895263672	na
Pullover	 Computer	10.14303207397461	na
Orange	 Hammer	15.787891387939453	na
Nase	 Bein	11.301070213317871	na
Pilz	 Bohne	35.80754852294922	na
Robbe	 Ameise	40.37450408935547	na
Fuß	 Zitrone	11.827420234680176	na
Ameise	 Schwein	15.251757621765137	na
Boot	 Karotte	37.82041549682617	na
Fernseher	 Drucker	10.25006103515625	na
Fahrrad	 Mühle	11.739184379577637	na
Auto	 Trommel	7.794254779815674	na
Pfanne	 Banane	14.224005699157715	na
Flöte	 Floete	31.680339813232422	na
Drucker	 Telefon	12.335589408874512	na
Kartoffel	 Gurke	40.40305709838867	na
Schuh	 Traube	31.42871856689453	na
Taße	 Loeffel	48.39752197265625	na
Taße	 Tasse	8.693068504333496	na
Brokkoli	 Schraube	11.059139251708984	na
Burg	 Kegel	16.03079605102539	na
Schuessel	 Schüßel	63.287933349609375	na
Taße	 Löffel	16.40766716003418	na
Fuß	 Auge	10.095657348632812	na
Schueßel	 Schuessel	32.807899475097656	na
Hammer	 Bohne	37.09651565551758	na
Banane	 Apfel	9.460233688354492	na
Zug	 Arm	14.845808982849121	na
Apfel	 Telefon	12.68976879119873	na
Schuessel	 Schueßel	66.67215728759766	na
Gurke	 Flöte	9.208898544311523	na
Lampe	 Knie	11.94149112701416	na
Orgel	 Gitarre	10.309261322021484	na
Birne	 Ananas	10.807571411132812	na
Delphin	 Meßer	33.9045295715332	na
Floete	 Birne	35.617801666259766	na
Bett	 Sessel	10.455638885498047	na
Huette	 Hütte	16.101438522338867	na
Pilz	 Burg	15.358296394348145	na
Hirsch	 Apfel	11.550923347473145	na
Stift	 Radierer	37.85253143310547	na
Schüssel	 Schüßel	56.56964111328125	na
Schuh	 Hut	7.584405422210693	na
Löffel	 Teller	10.505864143371582	na
Radio	 Hut	13.003012657165527	na
Traktor	 Sieb	14.334996223449707	na
Flieger	 Erdbeere	38.3240966796875	na
Messer	 Schüssel	13.186415672302246	na
Bohne	 Paprika	11.941890716552734	na
Schueßel	 Pfanne	10.826306343078613	na
Stuhl	 Tisch	8.354207038879395	na
Kleid	 Hose	7.677638053894043	na
Säge	 Gitarre	9.997804641723633	na
Meßer	 Schüssel	14.670381546020508	na
Computer	 Huette	33.21703338623047	na
Trommel	 Floete	31.9693546295166	na
Hütte	 Schule	12.516005516052246	na
Loeffel	 Teller	13.266550064086914	na
Burg	 Hütte	15.070207595825195	na
Karotte	 Schuh	15.193065643310547	na
Erbse	 Tomate	28.841073989868164	na
Schüssel	 Schueßel	66.22789001464844	na
Fabrik	 Schüssel	16.530946731567383	na
Fernseher	 Tomate	27.151357650756836	na
Zitrone	 Erdbeere	38.241859436035156	na
Auge	 Finger	12.965582847595215	na
Schaf	 Fahrrad	9.784363746643066	na
Trompete	 Kiwi	28.280790328979492	na
Fabrik	 Schuessel	37.75899887084961	na
Brokkoli	 Kartoffel	10.882955551147461	na
Loeffel	 Löffel	12.616182327270508	na
Pfanne	 Gabel	14.145461082458496	na
Löffel	 Loeffel	52.704593658447266	na
Messer	 Stuhl	9.596391677856445	na
Hirsch	 Delphin	33.27659606933594	na
Hantel	 Schläger	11.046950340270996	na
Trommel	 Flöte	10.7355375289917	na
Kommode	 Stuhl	10.502751350402832	na
Mund	 Lineal	25.68245506286621	na
Kirsche	 Birne	36.8181266784668	na
Lineal	 Spitzer	40.464149475097656	na
Mühle	 Muehle	32.623390197753906	na
Traube	 Orange	11.710210800170898	na
Lineal	 Kartoffel	12.615714073181152	na
Traube	 Saege	28.240293502807617	na
Locher	 Stift	12.235963821411133	na
Birne	 Roller	15.25379753112793	na
Flöte	 Birne	32.800201416015625	na
Nagel	 Ziege	36.1890869140625	na
Drucker	 Brokkoli	68.9457015991211	na
Bluse	 Kleid	6.985854625701904	na
Zange	 Ohr	7.1522626876831055	na
Floete	 Harfe	40.18159484863281	na
Glas	 Sieb	13.476402282714844	na
Telefon	 Delphin	30.324100494384766	na
Meßer	 Messer	13.014345169067383	na
Schueßel	 Schüssel	14.137283325195312	na
Schwein	 Katze	10.011878967285156	na
Schläger	 Wolf	10.766461372375488	na
Muehle	 Bett	12.701637268066406	na
Trampolin	 Katze	8.318036079406738	na
Bett	 Seßel	45.60565185546875	na
Bein	 Ohr	11.150373458862305	na
