word_one	word_two	surprisal_w_two	entropy_w_one
Ziege	 Schaf	10.195158958435059	na
Pistole	 Schraubenschlueßel	95.4526138305664	na
Alligator	 Meissel	28.52785873413086	na
Bohrer	 Saege	30.681982040405273	na
Besen	 Loewe	43.169979095458984	na
Stift	 Kelle	39.463016510009766	na
Gabel	 Elefant	42.25415802001953	na
Wolf	 Messer	14.487104415893555	na
Wolf	 Spatel	27.50288963317871	na
Taube	 Spatel	27.930818557739258	na
Gepard	 Hund	15.495922088623047	na
Taube	 Baer	28.72676658630371	na
Kelle	 Tiger	12.456201553344727	na
Pistole	 Pferd	12.626781463623047	na
Kamel	 Meißel	57.901405334472656	na
Hund	 Ente	9.116291999816895	na
Löwe	 Pfanne	10.782089233398438	na
Besen	 Hund	11.438450813293457	na
Fuchs	 Gepard	52.04470443725586	na
Schraubenschlüßel	 Saege	30.25530433654785	na
Eichhörnchen	 Bohrer	31.602434158325195	na
Hammer	 Tiger	8.50877857208252	na
Kaninchen	 Pferd	8.522601127624512	na
Ente	 Schraubenschlueßel	87.61217498779297	na
Bohrer	 Schaf	10.43221664428711	na
Kuh	 Hammer	10.225896835327148	na
Zange	 Kelle	35.00616455078125	na
Loewe	 Kamm	10.6119966506958	na
Loewe	 Pfanne	9.949115753173828	na
Messer	 Kamel	31.667510986328125	na
Fuchs	 Schraubenschlüßel	74.0382308959961	na
Meißel	 Giraffe	37.1229133605957	na
Schaufel	 Spatel	26.17805290222168	na
Eichhörnchen	 Pistole	9.675233840942383	na
Schere	 Elefant	46.035037994384766	na
Bleistift	 Schraubenschlueßel	94.31599426269531	na
Baer	 Löwe	12.440235137939453	na
Meissel	 Pferd	13.49204158782959	na
Schaufel	 Axt	31.66887855529785	na
Alligator	 Fuchs	12.752062797546387	na
Kelle	 Katze	9.226479530334473	na
Pinzette	 Bohrer	33.1494026184082	na
Pfanne	 Meißel	54.597164154052734	na
Katze	 Loeffel	46.82476806640625	na
Katze	 Bohrer	32.36531448364258	na
Messer	 Adler	16.424346923828125	na
Spatel	 Gepard	53.77631759643555	na
Eichhörnchen	 Tiger	10.929606437683105	na
Schwein	 Loeffel	46.39892578125	na
Kuh	 Katze	7.1606316566467285	na
Stift	 Katze	8.998979568481445	na
Delfin	 Bleistift	7.851963996887207	na
Loeffel	 Besen	10.705266952514648	na
Kuh	 Gepard	41.35010528564453	na
Pferd	 Pinzette	45.05342483520508	na
Meßer	 Delfin	11.522111892700195	na
Meßer	 Fuchs	14.71607494354248	na
Alligator	 Baer	28.547077178955078	na
Schaufel	 Tiger	10.524584770202637	na
Pferd	 Stier	9.149317741394043	na
Taube	 Kaninchen	9.396077156066895	na
Loewe	 Pinzette	44.201255798339844	na
Schraubenschluessel	 Giraffe	35.2529411315918	na
Schere	 Eichhörnchen	30.56212615966797	na
Loewe	 Elefant	42.18019485473633	na
Adler	 Eichhörnchen	28.083955764770508	na
Stier	 Eichhörnchen	28.57582664489746	na
Tiger	 Kuh	13.67282772064209	na
Bleistift	 Schwein	14.192851066589355	na
Schraubenschlüßel	 Ente	11.677483558654785	na
Löffel	 Tiger	10.76953411102295	na
Zange	 Giraffe	34.10157012939453	na
Hammer	 Pfanne	10.65444278717041	na
Hammer	 Bleistift	6.696070671081543	na
Loewe	 Delfin	11.014144897460938	na
Schaufel	 Hund	13.569245338439941	na
Tiger	 Schaf	9.384873390197754	na
Pferd	 Kelle	35.71217727661133	na
Löffel	 Pinzette	55.680076599121094	na
Beil	 Stier	12.72384262084961	na
Rechen	 Alligator	40.087501525878906	na
Säge	 Schaf	11.206730842590332	na
Schraubenschluessel	 Loewe	50.58046340942383	na
Hund	 Fuchs	14.742441177368164	na
Tiger	 Säge	10.86335277557373	na
Kamm	 Besen	13.695096015930176	na
Delfin	 Schwein	18.11294937133789	na
Meßer	 Adler	11.769600868225098	na
Pistole	 Rechen	15.484261512756348	na
Kuh	 Loeffel	45.42190933227539	na
Säge	 Messer	13.106118202209473	na
Besen	 Löffel	12.045007705688477	na
Pinzette	 Schraubenschlüssel	23.595998764038086	na
Adler	 Hammer	13.230847358703613	na
Ziege	 Pistole	8.407289505004883	na
Eichhörnchen	 Kaninchen	8.79515266418457	na
Schraubenschlüssel	 Schaufel	37.44266891479492	na
Pfanne	 Messer	12.740782737731934	na
Baer	 Meßer	35.771873474121094	na
Saege	 Giraffe	31.984220504760742	na
Eichhörnchen	 Besen	14.09224796295166	na
Kelle	 Meissel	30.109233856201172	na
Schraubenschlueßel	 Bohrer	32.043479919433594	na
Zange	 Schaufel	37.362403869628906	na
Kamm	 Schaf	10.50663948059082	na
Schraubenschluessel	 Kelle	32.09891128540039	na
Ziege	 Kuh	12.10040283203125	na
Eichhoernchen	 Bohrer	30.72095489501953	na
Kelle	 Kuh	14.408308029174805	na
Eichhoernchen	 Schaf	11.930987358093262	na
Beil	 Schraubenschlueßel	91.12810516357422	na
Schwein	 Giraffe	34.24798583984375	na
Hund	 Schraubenschlüssel	22.566925048828125	na
Delfin	 Pistole	10.548319816589355	na
Bär	 Hammer	9.951682090759277	na
Saege	 Rechen	18.19984245300293	na
Taube	 Schraubenschlüßel	75.9714584350586	na
Schwein	 Schraubenschluessel	64.4980239868164	na
Eichhoernchen	 Loewe	42.02714157104492	na
Meißel	 Bohrer	30.740177154541016	na
Elefant	 Tiger	9.716540336608887	na
Delfin	 Hammer	14.66710376739502	na
Besen	 Elefant	39.87890625	na
Tiger	 Schere	13.996853828430176	na
Messer	 Kuh	15.240227699279785	na
Pferd	 Schraubenschlueßel	94.32876586914062	na
Giraffe	 Stier	12.27963924407959	na
Schere	 Schwein	15.796196937561035	na
Schraubenschlueßel	 Löffel	12.370758056640625	na
Bär	 Ente	9.92105770111084	na
Zange	 Gabel	11.542598724365234	na
Eichhörnchen	 Kelle	36.74449157714844	na
Pinzette	 Schraubenschlueßel	95.23644256591797	na
Gepard	 Katze	10.87853717803955	na
Schwein	 Tiger	9.628610610961914	na
Giraffe	 Pinzette	46.55883026123047	na
Loeffel	 Kaninchen	10.481679916381836	na
Schraubenschlüssel	 Säge	10.075456619262695	na
Adler	 Schraubenschlüssel	22.296066284179688	na
Loeffel	 Bleistift	8.78542423248291	na
Wolf	 Pfanne	12.422977447509766	na
Giraffe	 Katze	7.606017112731934	na
Stift	 Schraubenschlüßel	76.68184661865234	na
Baer	 Tiger	8.98246955871582	na
Ziege	 Messer	11.850465774536133	na
Pistole	 Gepard	48.42301940917969	na
Schaf	 Kuh	16.49165916442871	na
Schaf	 Gepard	44.515296936035156	na
Gabel	 Giraffe	35.70895004272461	na
Rechen	 Schraubenschlueßel	91.78813934326172	na
Bohrer	 Giraffe	33.6583366394043	na
Baer	 Löffel	14.78571891784668	na
Schraubenschlüssel	 Elefant	45.367950439453125	na
Katze	 Adler	19.103355407714844	na
Schraubenschlueßel	 Gabel	10.120747566223145	na
Axt	 Elefant	42.017024993896484	na
Bleistift	 Meßer	36.18855667114258	na
Katze	 Meissel	28.341459274291992	na
Schere	 Beil	18.613550186157227	na
Kelle	 Schaufel	41.77341079711914	na
Gepard	 Taube	32.71315002441406	na
Saege	 Schaf	9.692683219909668	na
Eichhörnchen	 Zange	35.53804016113281	na
Delfin	 Baer	28.715782165527344	na
Schwein	 Bleistift	11.165409088134766	na
Saege	 Zange	32.5325927734375	na
Schaf	 Stier	14.501089096069336	na
Katze	 Bär	12.671892166137695	na
Rechen	 Wolf	13.95893383026123	na
Saege	 Messer	11.07695198059082	na
Meißel	 Bär	13.323338508605957	na
Schraubenschlüssel	 Bleistift	8.098538398742676	na
Delfin	 Schaf	14.052596092224121	na
Giraffe	 Schraubenschlüßel	74.42561340332031	na
Schaf	 Taube	32.59087371826172	na
Gabel	 Pistole	11.25333309173584	na
Eichhoernchen	 Bleistift	8.038551330566406	na
Rechen	 Hund	12.713422775268555	na
Besen	 Meißel	53.77189636230469	na
Eichhörnchen	 Schaf	9.606457710266113	na
Katze	 Besen	13.147465705871582	na
Schraubenschlueßel	 Alligator	39.87567901611328	na
Loeffel	 Wolf	11.868524551391602	na
Kamm	 Schraubenschlueßel	91.88113403320312	na
Delfin	 Meßer	36.23094177246094	na
Hammer	 Meßer	34.814693450927734	na
Alligator	 Schwein	12.73974609375	na
Loeffel	 Kamm	12.195527076721191	na
Meißel	 Löwe	12.062681198120117	na
Fuchs	 Hammer	11.606366157531738	na
Pferd	 Löffel	14.639250755310059	na
Eichhoernchen	 Meißel	50.53793716430664	na
Messer	 Löffel	8.938899993896484	na
Fuchs	 Kamm	12.783014297485352	na
Schaufel	 Meissel	30.510068893432617	na
Pferd	 Loewe	42.402652740478516	na
Katze	 Elefant	44.51999282836914	na
Adler	 Meissel	31.979799270629883	na
Baer	 Loewe	36.66524887084961	na
Taube	 Messer	11.645617485046387	na
Schwein	 Zange	37.52885818481445	na
Kamm	 Zange	35.05710983276367	na
Kamm	 Giraffe	32.711341857910156	na
Adler	 Ziege	36.277557373046875	na
Spatel	 Kelle	39.562740325927734	na
Schwein	 Löffel	15.543669700622559	na
Meßer	 Kaninchen	14.592405319213867	na
Rechen	 Ente	9.809444427490234	na
Pfanne	 Delfin	13.827159881591797	na
Hund	 Löwe	10.00565242767334	na
Fuchs	 Stift	11.973691940307617	na
Giraffe	 Loewe	41.74779510498047	na
Säge	 Tiger	9.210931777954102	na
Schraubenschluessel	 Elefant	42.25698471069336	na
Löffel	 Bleistift	12.470541000366211	na
Schaf	 Eichhörnchen	29.683338165283203	na
Saege	 Schwein	11.819611549377441	na
Meißel	 Kaninchen	11.208529472351074	na
Kuh	 Eichhörnchen	29.984098434448242	na
Ente	 Schaf	16.425500869750977	na
Messer	 Giraffe	35.3662109375	na
Bohrer	 Hammer	11.221457481384277	na
Fuchs	 Schaf	9.86712646484375	na
Schraubenschlueßel	 Taube	34.24336624145508	na
Gepard	 Adler	15.051809310913086	na
Kuh	 Meissel	24.225053787231445	na
Löffel	 Taube	30.843263626098633	na
Wolf	 Säge	12.988636016845703	na
Pinzette	 Eichhörnchen	28.71915626525879	na
Schere	 Saege	30.039499282836914	na
Tiger	 Pistole	10.43060302734375	na
Meißel	 Säge	10.80612564086914	na
Säge	 Kuh	13.396486282348633	na
Ente	 Meißel	55.23343276977539	na
Pferd	 Ente	9.533074378967285	na
Zange	 Hammer	10.46054744720459	na
Kuh	 Kelle	39.840614318847656	na
Schere	 Bleistift	10.35273551940918	na
Schraubenschlüssel	 Schere	9.966897010803223	na
Gepard	 Kelle	40.14702224731445	na
Elefant	 Eichhoernchen	52.585323333740234	na
Katze	 Bleistift	9.979500770568848	na
Saege	 Stier	10.906639099121094	na
Rechen	 Kelle	39.317256927490234	na
Hammer	 Meißel	53.689640045166016	na
Pferd	 Axt	30.545942306518555	na
Kaninchen	 Pistole	9.44778060913086	na
Alligator	 Messer	10.959789276123047	na
Gabel	 Ziege	38.413082122802734	na
Löffel	 Schwein	16.472225189208984	na
Hammer	 Bohrer	28.96044921875	na
Kamm	 Taube	30.15471076965332	na
Stift	 Wolf	14.29236125946045	na
Schraubenschlueßel	 Pfanne	10.506772994995117	na
Löwe	 Bleistift	8.044339179992676	na
Axt	 Katze	8.232900619506836	na
Spatel	 Giraffe	35.63966369628906	na
Schraubenschluessel	 Stier	11.613167762756348	na
Wolf	 Loewe	44.94768142700195	na
Ente	 Schraubenschluessel	62.60277557373047	na
Stift	 Gepard	56.84599685668945	na
Kelle	 Eichhoernchen	59.45104217529297	na
Meißel	 Schraubenschlüssel	23.373504638671875	na
Delfin	 Wolf	14.942103385925293	na
Giraffe	 Adler	16.727697372436523	na
Pfanne	 Taube	31.54365348815918	na
Ente	 Baer	29.217151641845703	na
Tiger	 Rechen	16.96942138671875	na
Pinzette	 Elefant	39.88257598876953	na
Loewe	 Meissel	29.450904846191406	na
Bleistift	 Loewe	50.56181335449219	na
Giraffe	 Gabel	11.050688743591309	na
Eichhoernchen	 Elefant	40.09660720825195	na
Taube	 Bleistift	7.003214359283447	na
Meßer	 Pferd	15.558222770690918	na
Schaufel	 Säge	12.286779403686523	na
Katze	 Ente	9.383322715759277	na
Gabel	 Katze	9.922483444213867	na
Schaufel	 Kamel	34.76377487182617	na
Pinzette	 Säge	10.848609924316406	na
Messer	 Schaf	10.482799530029297	na
Eichhoernchen	 Schwein	14.569051742553711	na
Schraubenschlueßel	 Adler	12.325230598449707	na
Eichhörnchen	 Schraubenschlüssel	23.292098999023438	na
Schraubenschlueßel	 Hund	11.062413215637207	na
Stier	 Axt	30.599042892456055	na
Bär	 Löwe	9.76550006866455	na
Schraubenschluessel	 Kuh	13.59532356262207	na
Löwe	 Schaufel	36.88322067260742	na
Pistole	 Löffel	11.12973403930664	na
Messer	 Fuchs	11.150297164916992	na
Meßer	 Tiger	10.704099655151367	na
Wolf	 Kamm	19.78415870666504	na
Fuchs	 Hund	10.555851936340332	na
Katze	 Beil	19.344053268432617	na
Baer	 Saege	29.32848358154297	na
Rechen	 Eichhoernchen	54.45507049560547	na
Schere	 Kamel	34.277740478515625	na
Eichhörnchen	 Pfanne	10.066123962402344	na
Alligator	 Gabel	11.420254707336426	na
Gepard	 Delfin	13.75601577758789	na
Axt	 Schraubenschluessel	66.23456573486328	na
Saege	 Hund	10.663413047790527	na
Bär	 Stift	12.84253215789795	na
Delfin	 Kaninchen	10.945067405700684	na
Delfin	 Meissel	27.52781105041504	na
Pinzette	 Tiger	9.194849967956543	na
Loewe	 Katze	6.881694316864014	na
Meßer	 Schraubenschlüßel	74.91139221191406	na
Elefant	 Taube	31.53333282470703	na
Schraubenschluessel	 Loeffel	49.163475036621094	na
Adler	 Pistole	10.95163631439209	na
Spatel	 Pinzette	49.94485092163086	na
Kamel	 Spatel	23.917848587036133	na
Loewe	 Fuchs	14.333709716796875	na
Hund	 Kaninchen	8.882036209106445	na
Löwe	 Meßer	35.14000701904297	na
Wolf	 Schwein	17.673473358154297	na
Tiger	 Giraffe	36.69139099121094	na
Axt	 Pinzette	47.24068069458008	na
Spatel	 Adler	15.376018524169922	na
Pistole	 Spatel	24.903547286987305	na
Schaufel	 Loeffel	48.456390380859375	na
Hammer	 Kuh	12.139669418334961	na
Säge	 Fuchs	13.375631332397461	na
Gepard	 Bleistift	8.766949653625488	na
Gabel	 Besen	16.60841941833496	na
Pferd	 Rechen	17.184368133544922	na
Wolf	 Baer	28.669736862182617	na
Pfanne	 Baer	29.184154510498047	na
Adler	 Pinzette	46.36891174316406	na
Giraffe	 Alligator	40.10358428955078	na
Alligator	 Ente	10.968344688415527	na
Pistole	 Saege	30.35543441772461	na
Taube	 Schraubenschlueßel	90.81730651855469	na
Beil	 Ente	9.890788078308105	na
Säge	 Bohrer	33.29983901977539	na
Katze	 Ziege	41.00814437866211	na
Schraubenschlüßel	 Giraffe	36.15708923339844	na
Kaninchen	 Eichhörnchen	33.73872375488281	na
Eichhoernchen	 Adler	13.329075813293457	na
Schere	 Kelle	35.50715255737305	na
Meißel	 Rechen	16.84442138671875	na
Eichhörnchen	 Hund	9.866767883300781	na
Gabel	 Axt	30.23162078857422	na
Pinzette	 Spatel	27.425596237182617	na
Meissel	 Löwe	11.481987953186035	na
Meissel	 Giraffe	33.731380462646484	na
Katze	 Löwe	10.33586311340332	na
Eichhörnchen	 Kuh	12.588042259216309	na
Beil	 Schraubenschlüßel	73.23986053466797	na
Bär	 Kamm	13.587275505065918	na
Hammer	 Gabel	10.555094718933105	na
Zange	 Pfanne	9.438248634338379	na
Kaninchen	 Rechen	18.29783058166504	na
Wolf	 Gepard	46.53539276123047	na
Messer	 Hund	10.183178901672363	na
Ziege	 Meissel	26.14102554321289	na
Bohrer	 Taube	34.032718658447266	na
Stier	 Fuchs	14.904631614685059	na
Gepard	 Bär	16.52138328552246	na
Meßer	 Wolf	13.093934059143066	na
Stier	 Bär	12.177973747253418	na
Kamel	 Kelle	43.36551284790039	na
Zange	 Hund	11.609135627746582	na
Elefant	 Hammer	10.221842765808105	na
Giraffe	 Bär	12.013655662536621	na
Eichhoernchen	 Delfin	12.599867820739746	na
Besen	 Kamm	13.193284034729004	na
Gepard	 Besen	15.946412086486816	na
Saege	 Besen	11.10367488861084	na
Rechen	 Katze	9.622974395751953	na
Katze	 Tiger	10.796160697937012	na
Saege	 Meissel	28.397031784057617	na
Giraffe	 Säge	14.618924140930176	na
Fuchs	 Ziege	37.7861213684082	na
Messer	 Kaninchen	11.79323959350586	na
Axt	 Baer	26.241533279418945	na
Loeffel	 Schraubenschlüßel	73.72760009765625	na
Löffel	 Kaninchen	13.781153678894043	na
Giraffe	 Kamm	13.878650665283203	na
Schere	 Rechen	19.480730056762695	na
Säge	 Rechen	17.72587013244629	na
Schwein	 Gepard	48.17681121826172	na
Pistole	 Stift	10.939498901367188	na
Bohrer	 Löffel	13.924291610717773	na
Kamel	 Schaf	11.024372100830078	na
Gabel	 Säge	13.361342430114746	na
Beil	 Löwe	14.366443634033203	na
Ente	 Schaufel	41.58294677734375	na
Pferd	 Ziege	36.278785705566406	na
Bär	 Elefant	37.25053787231445	na
Stier	 Ziege	33.303348541259766	na
Zange	 Schraubenschlüssel	23.614036560058594	na
Axt	 Kamm	10.772980690002441	na
Schraubenschlüßel	 Fuchs	14.101021766662598	na
Messer	 Ziege	36.34764862060547	na
Bär	 Kaninchen	10.416635513305664	na
Eichhörnchen	 Giraffe	37.81688690185547	na
Schraubenschlueßel	 Schaufel	36.391273498535156	na
Fuchs	 Kuh	12.880996704101562	na
Messer	 Schraubenschlueßel	93.8611831665039	na
Kelle	 Stift	12.975366592407227	na
Schraubenschlüssel	 Schaf	9.927978515625	na
Ente	 Bleistift	10.266641616821289	na
Katze	 Eichhoernchen	51.981170654296875	na
Eichhoernchen	 Axt	29.79422950744629	na
Ziege	 Taube	32.51179885864258	na
Elefant	 Bleistift	7.086871147155762	na
Taube	 Eichhörnchen	29.335224151611328	na
Saege	 Baer	26.158023834228516	na
Schere	 Schaf	10.520968437194824	na
Kamel	 Hammer	13.675509452819824	na
Pferd	 Baer	29.739948272705078	na
Meßer	 Löffel	13.082501411437988	na
Stier	 Ente	9.537931442260742	na
Delfin	 Rechen	20.406810760498047	na
Katze	 Alligator	42.3252067565918	na
Schraubenschlüßel	 Loeffel	49.82754135131836	na
Zange	 Löwe	13.270359992980957	na
Meßer	 Alligator	43.20601272583008	na
Kamm	 Messer	12.438801765441895	na
Ente	 Löwe	17.559541702270508	na
Meissel	 Eichhörnchen	28.43100357055664	na
Stier	 Schaufel	36.96030044555664	na
Wolf	 Kaninchen	10.856924057006836	na
Meissel	 Pistole	10.003969192504883	na
Schraubenschlueßel	 Spatel	32.014923095703125	na
Schraubenschlueßel	 Beil	17.678844451904297	na
Tiger	 Hund	12.784269332885742	na
Schraubenschluessel	 Hammer	8.326517105102539	na
Giraffe	 Saege	31.92019271850586	na
Eichhörnchen	 Rechen	16.70864486694336	na
Schaf	 Messer	14.335786819458008	na
Meißel	 Schere	14.626086235046387	na
Giraffe	 Beil	20.44537353515625	na
Zange	 Elefant	41.62736892700195	na
Pfanne	 Pinzette	50.63181686401367	na
Katze	 Pinzette	45.9619026184082	na
Meissel	 Bleistift	7.8375773429870605	na
Kelle	 Pfanne	12.284980773925781	na
Schraubenschlüssel	 Kamm	11.683719635009766	na
Axt	 Bleistift	8.937845230102539	na
Beil	 Katze	9.747108459472656	na
Meißel	 Hund	11.277620315551758	na
Schaufel	 Adler	14.160078048706055	na
Eichhoernchen	 Giraffe	35.75423812866211	na
Spatel	 Fuchs	18.233293533325195	na
Meissel	 Fuchs	13.612202644348145	na
Pistole	 Säge	9.809000968933105	na
Messer	 Elefant	44.186851501464844	na
Schwein	 Loewe	39.73102951049805	na
Pinzette	 Stift	10.759506225585938	na
Kuh	 Bleistift	9.138540267944336	na
Kamm	 Saege	28.58385467529297	na
Bohrer	 Meißel	55.36570739746094	na
Stier	 Pfanne	10.536230087280273	na
Pistole	 Kuh	13.44184398651123	na
Tiger	 Kaninchen	11.166810035705566	na
Besen	 Eichhörnchen	28.92525291442871	na
Gabel	 Schwein	20.636240005493164	na
Löffel	 Hund	14.294455528259277	na
Meißel	 Messer	11.431986808776855	na
Pferd	 Meißel	51.0227165222168	na
Schraubenschlueßel	 Ente	10.927263259887695	na
Kelle	 Pistole	11.939177513122559	na
Schwein	 Pistole	13.22691822052002	na
Spatel	 Schaf	16.179855346679688	na
Bleistift	 Pinzette	51.34950637817383	na
Eichhoernchen	 Rechen	18.27735137939453	na
Tiger	 Kelle	40.395469665527344	na
Pistole	 Bleistift	8.485267639160156	na
Kaninchen	 Saege	32.987545013427734	na
Messer	 Bär	13.936257362365723	na
Taube	 Schraubenschluessel	63.40449142456055	na
Ente	 Tiger	8.999414443969727	na
Ente	 Pinzette	46.518882751464844	na
Löwe	 Schraubenschluessel	62.36383056640625	na
Säge	 Pistole	9.532760620117188	na
Pistole	 Elefant	38.87099075317383	na
Löwe	 Adler	13.064803123474121	na
Loewe	 Gepard	49.413814544677734	na
Kelle	 Schere	14.392928123474121	na
Beil	 Eichhörnchen	27.758663177490234	na
Ente	 Meßer	34.086605072021484	na
Ziege	 Loewe	42.689151763916016	na
Säge	 Schere	16.246000289916992	na
Tiger	 Löwe	10.883100509643555	na
Löwe	 Hammer	13.296984672546387	na
Stift	 Ente	16.22842788696289	na
Kuh	 Rechen	17.182065963745117	na
Elefant	 Giraffe	37.740055084228516	na
Löffel	 Meissel	29.105396270751953	na
Taube	 Pfanne	10.169637680053711	na
Bär	 Löffel	14.194038391113281	na
Beil	 Spatel	25.235490798950195	na
Pistole	 Zange	33.774444580078125	na
Pistole	 Baer	26.879047393798828	na
Adler	 Schraubenschlueßel	91.31484985351562	na
Schaufel	 Bleistift	9.264201164245605	na
Wolf	 Pferd	15.082599639892578	na
Beil	 Kamm	14.071846008300781	na
Löffel	 Kamm	12.708062171936035	na
Stier	 Löwe	9.705812454223633	na
Säge	 Taube	33.04591369628906	na
Spatel	 Beil	23.479358673095703	na
Kamel	 Kaninchen	9.684436798095703	na
Loeffel	 Gabel	11.235821723937988	na
Baer	 Pinzette	47.090999603271484	na
Schwein	 Stier	10.865236282348633	na
Wolf	 Schraubenschlueßel	93.03524780273438	na
Taube	 Ente	7.786609649658203	na
Schwein	 Spatel	26.046478271484375	na
Gepard	 Meissel	32.78623580932617	na
Ziege	 Ente	9.05987548828125	na
Hammer	 Schere	15.41527271270752	na
Stier	 Giraffe	34.193626403808594	na
Meißel	 Baer	30.98824119567871	na
Stier	 Schraubenschlüßel	74.33342742919922	na
Gabel	 Loewe	47.24483871459961	na
Ente	 Kelle	39.16770553588867	na
Stier	 Bleistift	7.377614974975586	na
Stift	 Baer	30.46378517150879	na
Ente	 Ziege	36.00724411010742	na
Fuchs	 Bohrer	28.72601318359375	na
Meßer	 Axt	32.361473083496094	na
Taube	 Kamel	30.43953514099121	na
Meißel	 Pistole	10.507506370544434	na
Meißel	 Kelle	34.13602066040039	na
Alligator	 Pistole	9.599546432495117	na
Eichhoernchen	 Schere	14.236191749572754	na
Zange	 Bleistift	9.373533248901367	na
Rechen	 Kaninchen	10.865270614624023	na
Fuchs	 Bleistift	8.400842666625977	na
Schraubenschluessel	 Ziege	33.950618743896484	na
Schraubenschlüssel	 Meißel	56.523841857910156	na
Kaninchen	 Axt	32.72959899902344	na
Loeffel	 Schwein	13.212772369384766	na
Alligator	 Hund	11.239922523498535	na
Gabel	 Baer	34.342437744140625	na
Elefant	 Messer	11.220149993896484	na
Kamel	 Ente	11.401973724365234	na
Pfanne	 Elefant	42.56118392944336	na
Kelle	 Adler	15.025444984436035	na
Schraubenschlüssel	 Baer	31.56654167175293	na
Tiger	 Gabel	11.662779808044434	na
Bohrer	 Gepard	48.723873138427734	na
Besen	 Schaufel	37.58075714111328	na
Schraubenschlüssel	 Axt	30.950103759765625	na
Schaufel	 Elefant	43.8707160949707	na
Bohrer	 Loeffel	49.66412353515625	na
Loewe	 Kelle	36.17581558227539	na
